cuisine_type,American,Chinese,French,Indian,Italian,Japanese,Korean,Mediterranean,Mexican,MiddleEastern,Southern,Spanish,Thai,Vietnamese,order_id,restaurant_name,day_of_the_week,weekend,cost_of_the_order,food_preparation_time,delivery_time,rating,rating_ge_5,rating_le_3
Mediterranean,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1478025,Pylos,Weekday,0,14.02,30,29,3,0,1
Mediterranean,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1477705,Jack's Wife Freda,Weekend,1,12.18,33,23,3,0,1
Mediterranean,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1477687,Jack's Wife Freda,Weekend,1,12.13,21,19,5,1,0
Mediterranean,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1477859,Barbounia,Weekday,0,5.97,33,30,3,0,1
Mediterranean,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1478251,Jack's Wife Freda,Weekend,1,12.47,34,20,5,1,0
Mediterranean,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1478387,Jack's Wife Freda,Weekend,1,12.08,30,19,5,1,0
Mediterranean,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1476816,Olea,Weekend,1,12.23,29,24,4,0,0
Mediterranean,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1477814,Pylos,Weekday,0,35.41,21,29,4,0,0
Mediterranean,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1477449,Pylos,Weekend,1,11.3,24,23,3,0,1
Mexican,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1477171,Chipotle Mexican Grill $1.99 Delivery,Weekend,1,12.13,34,25,3,0,1
Mexican,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1478337,Empanada Mama (closed),Weekday,0,5.92,34,25,3,0,1
Mexican,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1477114,Dos Caminos,Weekday,0,12.18,24,30,5,1,0
Mexican,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1476730,Chipotle Mexican Grill $1.99 Delivery,Weekend,1,29.05,22,21,4,0,0
Mexican,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1477187,Chipotle Mexican Grill $1.99 Delivery,Weekend,1,12.13,34,19,5,1,0
Mexican,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1477288,El Parador Cafe,Weekday,0,13.19,22,28,5,1,0
Mexican,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1477500,Cafe Habana,Weekend,1,14.07,26,21,4,0,0
Mexican,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1477392,Chipotle Mexican Grill $1.99 Delivery,Weekend,1,15.57,31,20,4,0,0
Mexican,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1476750,Empanada Mama (closed),Weekend,1,15.37,35,30,3,0,1
Mexican,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1477885,Chipotle Mexican Grill $1.99 Delivery,Weekday,0,29.1,22,32,4,0,0
Mexican,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1477046,Dos Caminos Soho,Weekday,0,12.66,24,30,5,1,0
Mexican,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1478282,Cafe Habana,Weekend,1,8.25,21,29,4,0,0
Mexican,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1477749,Cafe Habana,Weekday,0,9.75,34,30,5,1,0
Mexican,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1478008,Dos Caminos,Weekend,1,6.74,32,26,5,1,0
Mexican,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1477584,Cafe Habana,Weekday,0,16.98,23,30,4,0,0
Mexican,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1477139,Tortaria,Weekend,1,13.05,23,19,5,1,0
Mexican,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1477504,Empanada Mama (closed),Weekend,1,15.57,24,20,4,0,0
Mexican,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1477970,Cafe Habana,Weekday,0,6.69,26,31,5,1,0
Mexican,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1476613,Chipotle Mexican Grill $1.99 Delivery,Weekend,1,29.1,24,28,5,1,0
Mexican,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1478236,Chipotle Mexican Grill $1.99 Delivery,Weekend,1,22.26,21,21,4,0,0
Mexican,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1477070,Cafe Habana,Weekday,0,12.23,23,28,5,1,0
Mexican,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1476820,Cafe Habana,Weekend,1,31.38,23,27,4,0,0
Mexican,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1478022,Empanada Mama (closed),Weekend,1,11.88,23,27,5,1,0
Mexican,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1477520,Chipotle Mexican Grill $1.99 Delivery,Weekend,1,31.33,35,21,4,0,0
Mexican,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1477425,Chipotle Mexican Grill $1.99 Delivery,Weekend,1,19.35,21,18,4,0,0
Mexican,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1478122,Cafe Habana,Weekend,1,9.51,22,21,5,1,0
Mexican,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1476671,Cafe Habana,Weekday,0,8.73,27,28,3,0,1
Mexican,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1478329,Tres Carnes,Weekday,0,33.32,21,33,4,0,0
Mexican,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1476701,Chipotle Mexican Grill $1.99 Delivery,Weekend,1,22.31,31,17,5,1,0
Mexican,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1476990,Mission Cantina,Weekend,1,15.57,21,28,5,1,0
Mexican,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1477722,Dos Caminos,Weekday,0,12.08,26,26,5,1,0
Mexican,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1477385,Chipotle Mexican Grill $1.99 Delivery,Weekend,1,12.56,22,18,5,1,0
Mexican,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1477720,Empanada Mama (closed),Weekday,0,19.98,23,32,4,0,0
Mexican,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1476635,Mission Cantina,Weekend,1,16.2,31,18,5,1,0
Mexican,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1477655,Empanada Mama (closed),Weekend,1,19.35,29,22,5,1,0
Mexican,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1478334,Chipotle Mexican Grill $1.99 Delivery,Weekend,1,25.22,27,22,4,0,0
Mexican,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1476753,Cafe Habana,Weekday,0,13.97,34,28,3,0,1
Mexican,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1477091,Chipotle Mexican Grill $1.99 Delivery,Weekend,1,9.6,23,26,3,0,1
Mexican,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1476614,Chipotle Mexican Grill $1.99 Delivery,Weekday,0,29.1,21,29,5,1,0
Mexican,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1476979,Dos Caminos,Weekend,1,6.11,26,21,5,1,0
Mexican,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1477468,Tortaria,Weekday,0,13,21,24,5,1,0
Mexican,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1477489,Tres Carnes,Weekend,1,9.17,25,30,4,0,0
Mexican,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1477196,Cafe Habana,Weekend,1,4.85,28,22,5,1,0
Mexican,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1478345,Cafe de La Esquina,Weekend,1,16.06,27,21,5,1,0
Mexican,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1477260,Chipotle Mexican Grill $1.99 Delivery,Weekend,1,29.1,27,25,4,0,0
Mexican,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1476822,Empanada Mama (closed),Weekend,1,12.13,21,22,5,1,0
Mexican,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1478437,Empanada Mama (closed),Weekend,1,8.1,23,22,5,1,0
Mexican,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1476865,Empanada Mama (closed),Weekend,1,31.38,24,18,5,1,0
Middle Eastern,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1477879,ilili Restaurant,Weekend,1,16.49,30,28,4,0,0
Middle Eastern,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1477278,Hummus Place,Weekend,1,16.15,30,28,4,0,0
Middle Eastern,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1476746,ilili Restaurant,Weekend,1,12.66,21,15,5,1,0
Middle Eastern,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1477314,ilili Restaurant,Weekday,0,9.46,25,25,4,0,0
Middle Eastern,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1478158,Balade,Weekday,0,9.22,25,24,5,1,0
Middle Eastern,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1477558,Cafe Mogador,Weekend,1,25.17,23,30,4,0,0
Middle Eastern,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1476693,Cafe Mogador,Weekday,0,29.1,20,29,5,1,0
Middle Eastern,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1478396,Cafe Mogador,Weekend,1,24.2,32,22,4,0,0
Middle Eastern,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1476604,Cafe Mogador,Weekday,0,19.45,23,29,4,0,0
Middle Eastern,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1476556,ilili Restaurant,Weekend,1,16.3,27,16,4,0,0
Middle Eastern,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1477082,ilili Restaurant,Weekday,0,24.2,34,24,4,0,0
Middle Eastern,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1477669,Byblos Restaurant,Weekend,1,25.27,33,16,3,0,1
Middle Eastern,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1477411,Hummus Place,Weekend,1,9.75,28,28,5,1,0
Middle Eastern,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1476801,Ravagh Persian Grill,Weekday,0,14.07,34,33,5,1,0
Middle Eastern,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1477191,ilili Restaurant,Weekday,0,25.22,25,33,5,1,0
Middle Eastern,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1477649,Cafe Mogador,Weekend,1,16.15,29,27,5,1,0
Middle Eastern,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1477299,ilili Restaurant,Weekday,0,31.33,29,27,4,0,0
Middle Eastern,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1477289,Cafe Mogador,Weekend,1,12.95,21,20,3,0,1
Middle Eastern,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1477075,ilili Restaurant,Weekday,0,31.43,26,29,3,0,1
Middle Eastern,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1477315,Cafe Mogador,Weekend,1,15.91,32,15,5,1,0
Middle Eastern,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1477681,12 Chairs,Weekday,0,16.3,27,26,4,0,0
Middle Eastern,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1478257,Cafe Mogador,Weekend,1,6.69,23,30,4,0,0
Middle Eastern,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1478443,Cafe Mogador,Weekend,1,29.88,20,17,4,0,0
Middle Eastern,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1477006,Cafe Mogador,Weekday,0,25.27,30,25,5,1,0
Middle Eastern,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1478365,ilili Restaurant,Weekend,1,32.93,25,17,4,0,0
Middle Eastern,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1477848,12 Chairs,Weekday,0,29.05,28,32,5,1,0
Middle Eastern,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1476705,Cafe Mogador,Weekend,1,5.77,20,16,3,0,1
Middle Eastern,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1478113,ilili Restaurant,Weekday,0,25.22,32,25,4,0,0
Middle Eastern,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1478105,Hummus Place,Weekend,1,29.05,26,17,5,1,0
Middle Eastern,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1477989,ilili Restaurant,Weekday,0,13.73,22,33,5,1,0
Middle Eastern,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1476694,Cafe Mogador,Weekend,1,29.05,27,30,4,0,0
Middle Eastern,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1477771,ilili Restaurant,Weekday,0,12.23,24,32,5,1,0
Middle Eastern,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1477002,ilili Restaurant,Weekend,1,29.25,27,21,3,0,1
Middle Eastern,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1476886,Cafe Mogador,Weekend,1,13.68,29,18,4,0,0
Southern,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1477338,Hill Country Fried Chicken,Weekend,1,11.64,35,21,4,0,0
Southern,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1477251,Hill Country Fried Chicken,Weekend,1,16.93,33,21,5,1,0
Southern,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1478384,Hill Country Fried Chicken,Weekend,1,14.79,35,15,5,1,0
Southern,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1477570,Amy Ruth's,Weekend,1,16.11,30,26,4,0,0
Southern,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1476657,Hill Country Fried Chicken,Weekend,1,29.35,26,24,4,0,0
Southern,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1477777,Hill Country Fried Chicken,Weekday,0,31.43,25,28,5,1,0
Southern,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1477946,Hill Country Fried Chicken,Weekend,1,14.12,25,15,5,1,0
Southern,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1477538,Hill Country Fried Chicken,Weekend,1,14.84,21,21,4,0,0
Southern,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1477039,Hill Country Fried Chicken,Weekday,0,22.31,21,25,3,0,1
Southern,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1476931,Hill Country Fried Chicken,Weekend,1,29.15,33,25,5,1,0
Southern,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1478058,Amy Ruth's,Weekday,0,7.38,24,29,4,0,0
Southern,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1477598,Hill Country Fried Chicken,Weekend,1,24.2,25,15,4,0,0
Southern,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1477113,Hill Country Fried Chicken,Weekday,0,12.23,20,29,4,0,0
Spanish,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1477454,DespaÌ±a,Weekend,1,16.06,21,17,5,1,0
Spanish,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1477431,Boqueria,Weekend,1,12.13,30,20,5,1,0
Spanish,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1476739,Socarrat Paella Bar,Weekend,1,25.22,23,20,5,1,0
Spanish,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1477396,Boqueria,Weekend,1,13,26,24,5,1,0
Spanish,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1477589,Boqueria,Weekend,1,29.05,24,24,4,0,0
Spanish,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1478375,Boqueria,Weekend,1,22.85,28,30,5,1,0
Thai,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1477699,Klong,Weekend,1,29.05,35,24,5,1,0
Thai,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1477408,Hampton Chutney Co.,Weekend,1,12.37,21,20,4,0,0
Thai,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1477417,Pinto Nouveau Thai Bistro,Weekend,1,11.79,21,27,5,1,0
Thai,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1477956,Lantern Thai Kitchen,Weekend,1,9.46,29,19,5,1,0
Thai,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1477177,Song Thai Restaurant & Bar,Weekend,1,24.2,21,26,5,1,0
Thai,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1478391,Pinto Nouveau Thai Bistro,Weekend,1,19.35,34,24,4,0,0
Thai,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1477182,Song Thai Restaurant & Bar,Weekend,1,29.2,21,28,5,1,0
Thai,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1478242,Pinto Nouveau Thai Bistro,Weekend,1,24.2,29,15,5,1,0
Thai,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1478321,Pongsri Thai,Weekday,0,13.05,31,24,4,0,0
Vietnamese,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1477555,V-Nam Cafe,Weekend,1,12.13,20,26,4,0,0
Vietnamese,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1477014,Xe May Sandwich Shop,Weekend,1,7.96,25,29,5,1,0
Vietnamese,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1476837,Nha Trang One,Weekday,0,15.67,23,24,3,0,1
Vietnamese,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1478373,V-Nam Cafe,Weekday,0,6.01,20,31,3,0,1
Vietnamese,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1477189,V-Nam Cafe,Weekend,1,22.26,33,26,5,1,0
